data;air_temp;relhum;press;windsp;winddir;max_windsp;precipitation
10/1/2014 13:30;4.94;83.3;1012;1.72;75.49;2.8;0
10/1/2014 14:00;4.24;81;1012;1.6;203.9;2.1;0
10/1/2014 14:30;5.4;78.98;1012;2.26;48.8;3.1;0
10/1/2014 15:00;3.64;82.2;1012;1.6;186.4;2;0
10/1/2014 15:30;3.4;88.7;1013;1.24;174.3;1.8;0
10/1/2014 16:00;3.7;86.3;1013;1.34;83.6;2.3;0
10/1/2014 16:30;5.36;83.5;1013;1.68;49.93;2.7;0
10/1/2014 17:00;7.2;77.94;1014;0.78;290.2;1.5;0
10/1/2014 17:30;9.8;68.8;1014;0.42;220.9;1.2;0
10/1/2014 18:00;10.8;63.46;1014;0.82;308.2;1.2;0
10/1/2014 18:30;11.1;58.3;1014;2.06;311.8;2.5;0
10/1/2014 19:00;12.3;55.38;1014;1.92;294.4;2.4;0
10/1/2014 19:30;13.9;50.22;1014;1.34;285.6;1.8;0
10/1/2014 20:00;14;50.44;1013;1.12;276.1;1.9;0
10/1/2014 20:30;14.54;49.38;1012;2.06;294.5;2.4;0
10/1/2014 21:00;15.16;47.32;1012;1.44;281.3;2.1;0
10/1/2014 21:30;15.9;44;1011;1.06;322;1.6;0
10/1/2014 22:00;15.6;44.1;1010;2.04;311.6;3;0
10/1/2014 22:30;15.6;43.8;1010;2.36;309.4;3;0
10/1/2014 23:00;15.9;44;1010;2.02;310.4;3.1;0
10/1/2014 23:30;15.9;43.84;1010;2.74;318;3.9;0
11/1/2014 0:00;15.7;44.72;1010;2.18;309.5;3;0
11/1/2014 0:30;15.3;46.08;1010;2.2;301.2;2.9;0
11/1/2014 1:00;14.5;47.84;1010;1.62;299.6;2.4;0
11/1/2014 1:30;13.9;49.76;1010;0.82;293;1.7;0
11/1/2014 2:00;12.1;56.18;1010;0.3;245.3;0.6;0
11/1/2014 2:30;11.28;58.12;1010;0.44;92;0.7;0
11/1/2014 3:00;10.08;62.2;1010;0.6;68.41;1.1;0
11/1/2014 3:30;9.26;65.08;1011;0.42;80.7;1.1;0
11/1/2014 4:00;8.3;69.62;1011;1.06;78.81;1.8;0
11/1/2014 4:30;8.02;70.32;1011;1.36;85.5;2.1;0
11/1/2014 5:00;8.18;71.08;1011;1.14;90.4;2.1;0
11/1/2014 5:30;8.3;69.44;1011;0.84;103;1.7;0
11/1/2014 6:00;8.7;68.86;1011;1;94;1.7;0
11/1/2014 6:30;8;70.48;1011;1.2;105.2;1.9;0
11/1/2014 7:00;8.4;69.06;1011;0.78;92.6;1.5;0
11/1/2014 7:30;8.5;69.18;1011;0.94;86.4;2.2;0
11/1/2014 8:00;8.94;67.8;1011;0.76;88.8;1.7;0
11/1/2014 8:30;8;71.22;1011;1.12;86.1;2.4;0
11/1/2014 9:00;8.1;71.3;1011;1.06;72.38;2;0
11/1/2014 9:30;7.3;74.08;1011;1.2;71.46;2.3;0
11/1/2014 10:00;7.7;73.86;1010;0.66;153.1;2.2;0
11/1/2014 10:30;8.6;70.34;1011;1.24;105;2;0
11/1/2014 11:00;8.2;71.56;1010;0.74;158.8;1.7;0
11/1/2014 11:30;8.94;69.4;1011;1.18;122;1.7;0
11/1/2014 12:00;8.5;71.16;1011;0.6;123.8;0.9;0
11/1/2014 12:30;8.7;71.88;1011;1.3;104.6;2.2;0
11/1/2014 13:00;9.7;69.44;1010;1.52;125;2.8;0
11/1/2014 13:30;9.8;68.82;1011;2.08;134;3;0
11/1/2014 14:00;9.8;67.86;1010;1.62;128.6;2.3;0
11/1/2014 14:30;9.7;68.1;1011;0.66;149;1;0
11/1/2014 15:00;9;71.08;1011;0.5;130.9;0.9;0
11/1/2014 15:30;7.8;75.2;1011;1.12;120.4;2.1;0
11/1/2014 16:00;9.28;70.24;1011;1.2;168;1.9;0
11/1/2014 16:30;10.2;66.68;1011;1.6;137.3;2.3;0
11/1/2014 17:00;11;64.5;1011;2.32;130.6;3.2;0
11/1/2014 17:30;11.4;63.36;1011;1.58;204.7;2.7;0
11/1/2014 18:00;10.7;66.12;1012;2.58;132.8;4.3;0
11/1/2014 18:30;10.8;67.38;1011;2.04;144.8;3.6;0
11/1/2014 19:00;11.4;65.6;1012;1.5;223.3;3.2;0
11/1/2014 19:30;11.9;64.66;1011;1.68;225;2.8;0
11/1/2014 20:00;11.2;69.92;1010;2.08;136.4;3.6;0
11/1/2014 20:30;11.7;67.84;1010;1.96;151.2;3.7;0
11/1/2014 21:00;11.7;68.82;1010;2.3;171.2;3.4;0.06
11/1/2014 21:30;11.36;74.24;1009;3.18;141.2;4.4;0
11/1/2014 22:00;11.9;73.8;1009;1.16;148.5;2.6;0
11/1/2014 22:30;11.6;74.74;1009;2.8;165.2;4.5;0
11/1/2014 23:00;11.68;76.34;1009;1.16;147.5;2;0
11/1/2014 23:30;11.6;76.72;1009;1.82;123.7;2.8;0
12/1/2014 0:00;11.58;78.48;1009;1.9;135.6;3;0
12/1/2014 0:30;11.7;76.66;1009;2.3;144.5;4.3;0
12/1/2014 1:00;11.6;76.44;1009;1.7;167.3;2.7;0
12/1/2014 1:30;12;75;1010;0.9;159.7;1.3;0
12/1/2014 2:00;11.98;75.12;1010;0.56;84.7;1.3;0
12/1/2014 2:30;11.94;73.88;1010;2.1;146.8;3.2;0
12/1/2014 3:00;11.5;75.66;1011;1.1;132.3;1.6;0
12/1/2014 3:30;10.8;77.86;1011;0.54;153.8;1.1;0
12/1/2014 4:00;10.5;78.76;1011;0.72;144;1.1;0
12/1/2014 4:30;9.38;83.2;1012;0.6;108.3;1.4;0
12/1/2014 5:00;8.3;86.1;1012;1.26;119.5;1.6;0
12/1/2014 5:30;8;88;1012;1.42;84;2.2;0
12/1/2014 6:00;7.42;87.7;1012;0.94;105.3;1.5;0
12/1/2014 6:30;7.7;88.3;1013;1.28;112.8;1.8;0
12/1/2014 7:00;7.1;88.3;1012;1.24;95.7;1.7;0
12/1/2014 7:30;7.08;88;1013;1.18;119.5;1.6;0
12/1/2014 8:00;6.4;89.6;1013;1.1;92.3;1.9;0
12/1/2014 8:30;6.44;89.5;1012;1.12;92.4;2;0
12/1/2014 9:00;5.7;90.4;1012;1.2;76.61;2;0
12/1/2014 9:30;5.46;90.4;1013;0.44;159.4;1;0
12/1/2014 10:00;5.5;91.2;1013;1.22;66.63;2.1;0
12/1/2014 10:30;5.4;91.6;1013;1.9;60.8;2.7;0
12/1/2014 11:00;5.36;91.6;1012;1.04;5.388;1.8;0
12/1/2014 11:30;5.3;90.9;1012;1.32;68.01;2.2;0
12/1/2014 12:00;5;90.2;1012;1.32;33.28;1.8;0
12/1/2014 12:30;4.9;90;1012;1.22;38.39;2.1;0
12/1/2014 13:00;4.94;90.5;1013;1.46;76.92;2.2;0
12/1/2014 13:30;5.3;89.1;1013;1.18;129;2;0
12/1/2014 14:00;5.4;88.1;1013;0.9;108;1.5;0
12/1/2014 14:30;5.7;85.8;1014;0.96;111.3;1.8;0
12/1/2014 15:00;6.1;83.2;1014;1.04;182.2;1.8;0
12/1/2014 15:30;5.86;84;1014;2.16;304.8;3;0
12/1/2014 16:00;5.4;85.3;1015;4.32;306.4;5.5;0
12/1/2014 16:30;6;83.6;1015;3.96;301.2;5.9;0
12/1/2014 17:00;6.9;80.4;1016;3.28;292.4;4.1;0
12/1/2014 17:30;6.9;78.3;1016;3.64;311.8;4.2;0
12/1/2014 18:00;8.7;72.18;1016;2.86;292.4;4.2;0
12/1/2014 18:30;9.5;64.04;1017;3.58;301.6;4.8;0
12/1/2014 19:00;10.7;54.92;1016;5.44;303.8;6.7;0
12/1/2014 19:30;11;53.42;1016;4.84;302.8;6.3;0
12/1/2014 20:00;11.72;50.44;1015;3.56;305.4;5;0
12/1/2014 20:30;12.58;47.74;1015;4.6;299;6.2;0
12/1/2014 21:00;12.84;45.72;1014;5.04;303.4;6.9;0
12/1/2014 21:30;13.1;42.78;1014;3.72;308.3;6.7;0
12/1/2014 22:00;13.7;40.44;1014;7.52;314.4;9.6;0
12/1/2014 22:30;14.4;37.74;1014;4.68;312.6;7.2;0
12/1/2014 23:00;14.2;39.46;1014;4.52;308;5.8;0
12/1/2014 23:30;14.4;38.84;1014;7.18;302.2;9.5;0
13/1/2014 0:00;14.7;35.2;1013;4.78;285.2;7.4;0
13/1/2014 0:30;14.4;35.68;1014;5.7;302.2;7.5;0
13/1/2014 1:00;13.86;34.78;1014;4.12;281.7;6.3;0
13/1/2014 1:30;13;35.98;1014;3.8;301.6;5.6;0
13/1/2014 2:00;12.5;39.44;1014;2.06;297.6;5.8;0
13/1/2014 2:30;12.2;42.04;1013;2.78;310.7;5.5;0
13/1/2014 3:00;11.7;43.22;1014;0.9;75.21;1.3;0
13/1/2014 3:30;11.6;42.7;1014;0.96;238.2;1.3;0
13/1/2014 4:00;10.4;47.08;1014;0.82;271.9;1.6;0
13/1/2014 4:30;10.9;44.74;1013;3.82;298;4.8;0
13/1/2014 5:00;10.26;46.9;1014;1.82;296.6;2.9;0
13/1/2014 5:30;8.9;51.46;1014;0.56;216.9;1.1;0
13/1/2014 6:00;9.06;50.48;1015;0.36;225.2;0.8;0
13/1/2014 6:30;7.5;55.62;1015;1.52;95.4;2.1;0
13/1/2014 7:00;6.6;61.28;1015;1.16;41.61;2.4;0
13/1/2014 7:30;5.7;64.42;1015;1.18;131.1;1.5;0
13/1/2014 8:00;5.7;64.44;1016;1.26;100.1;1.9;0
13/1/2014 8:30;5.44;66.16;1016;1.48;103.8;2.6;0
13/1/2014 9:00;6.7;62.12;1016;1.64;75.8;2.5;0
13/1/2014 9:30;6.3;62.2;1016;1.28;19.15;2.3;0
13/1/2014 10:00;6.16;63.16;1016;1.66;314.6;2.5;0
13/1/2014 10:30;5.54;66.3;1016;2.12;321.6;3.3;0
13/1/2014 11:00;4.9;69.98;1017;1.36;179.1;1.9;0
13/1/2014 11:30;4.1;75.52;1017;1.62;191;2.3;0
13/1/2014 12:00;4.1;75.92;1017;1.54;188.6;2.1;0
13/1/2014 12:30;2.28;76.5;1017;1.46;188.3;2.3;0
13/1/2014 13:00;3.3;75.68;1017;1.52;240;2.2;0
13/1/2014 13:30;3.1;75.82;1017;1.7;83.5;2;0
13/1/2014 14:00;3.4;72.98;1018;1.16;142;2.3;0
13/1/2014 14:30;3.8;73.5;1018;1.5;356.1;2.4;0
13/1/2014 15:00;2.9;74.18;1018;0.8;101.9;2.1;0
13/1/2014 15:30;2.9;74;1018;1.04;162.9;1.9;0
13/1/2014 16:00;3.2;73.94;1019;1.18;8.8;2.2;0
13/1/2014 16:30;4.96;68;1020;1.2;76.2;2;0
13/1/2014 17:00;7.56;60.5;1020;0.44;104.6;0.8;0
13/1/2014 17:30;9.9;53.52;1020;0.64;9.36;0.9;0
13/1/2014 18:00;12.28;47.6;1020;0.84;276.2;1.2;0
13/1/2014 18:30;13.9;44.38;1020;1;254.6;1.6;0
13/1/2014 19:00;14.12;45.12;1020;1.32;267.6;1.9;0
13/1/2014 19:30;14.84;42.66;1020;0.84;239.8;1.1;0
13/1/2014 20:00;16.08;38.76;1019;1.36;245.4;2;0
13/1/2014 20:30;16.62;37.9;1019;0.98;224.6;1.7;0
13/1/2014 21:00;16.84;37.08;1018;0.96;231;1.5;0
13/1/2014 21:30;17.3;36.88;1018;0.88;155.8;1.7;0
13/1/2014 22:00;17.34;37.28;1018;0.82;233;1.3;0
13/1/2014 22:30;18;36.18;1018;1.34;226;2.5;0
13/1/2014 23:00;17.4;37.88;1018;1.02;217.7;1.5;0
13/1/2014 23:30;17.3;37.64;1018;0.86;133.3;1.4;0
14/1/2014 0:00;16.6;38.52;1018;1.02;290.2;1.3;0
14/1/2014 0:30;16;40.44;1018;0.6;208;1.2;0
14/1/2014 1:00;14.8;43.04;1017;0.52;219.6;0.8;0
14/1/2014 1:30;12.82;48.54;1018;0.5;219.5;1;0
14/1/2014 2:00;11.2;52.5;1018;0.64;99.2;1;0
14/1/2014 2:30;10.24;55.86;1018;0.78;84.6;1.1;0
14/1/2014 3:00;8.52;60.98;1018;1.16;77.27;2.2;0
14/1/2014 3:30;10.1;59.76;1018;1.14;27.4;1.7;0
14/1/2014 4:00;9.5;61.64;1018;1.1;57;1.8;0
14/1/2014 4:30;8.6;64.54;1018;1.02;72.71;1.7;0
14/1/2014 5:00;7.92;65.84;1018;1.48;67.01;2.3;0
14/1/2014 5:30;7.8;67.18;1018;1.18;44.4;2.1;0
14/1/2014 6:00;6.1;72.18;1018;2.12;68.81;3;0
14/1/2014 6:30;6.92;69.18;1018;2.14;64.01;3.4;0
14/1/2014 7:00;6.2;71.06;1018;1.92;55;2.9;0
14/1/2014 7:30;6.28;67.9;1018;1.66;70.8;2.6;0
14/1/2014 8:00;4.22;77.08;1018;1.36;162.5;1.9;0
14/1/2014 8:30;5.3;72.68;1018;1.76;86.7;2.5;0
14/1/2014 9:00;5.3;74.86;1018;1.42;21.79;2.4;0
14/1/2014 9:30;4.28;69.2;1018;1.26;214.7;2.7;0
14/1/2014 10:00;2.6;81.3;1018;2.04;199;2.6;0
14/1/2014 10:30;3.04;80.1;1018;2.54;196.4;3.2;0
14/1/2014 11:00;3.2;80.1;1018;0.42;188;2.2;0
14/1/2014 11:30;2.62;85.2;1018;0.72;187.5;2.1;0
14/1/2014 12:00;3.8;79.42;1018;0.54;148;1.8;0
14/1/2014 12:30;3.48;81.8;1018;1.68;240.9;2.9;0
14/1/2014 13:00;3.04;80.3;1018;0.24;157;1.4;0
14/1/2014 13:30;2.8;79.1;1018;1.1;186.2;2;0
14/1/2014 14:00;3.42;77.66;1018;0.58;220;1.9;0
14/1/2014 14:30;2.16;84.1;1019;1.14;164.2;2.1;0
14/1/2014 15:00;1.56;85;1019;2;197;2.3;0
14/1/2014 15:30;2.8;82.6;1019;1.54;159.5;2.3;0
14/1/2014 16:00;4.98;77.02;1019;1.96;56.41;3;0
14/1/2014 16:30;5.6;71.32;1020;1.72;66.39;2.7;0
14/1/2014 17:00;7.74;68.06;1020;0.56;104;1;0
14/1/2014 17:30;11.2;59;1020;0.96;127.4;1.3;0
14/1/2014 18:00;12.7;50.72;1020;1.28;139.2;1.8;0
14/1/2014 18:30;14.02;45.22;1020;0.6;213.8;1.5;0
14/1/2014 19:00;14.62;45;1020;1.08;211.1;1.8;0
14/1/2014 19:30;14.5;44.06;1019;1.1;119.6;1.6;0
14/1/2014 20:00;16.06;40.16;1019;1.52;291.2;2;0
14/1/2014 20:30;16.4;39.34;1018;0.94;245;1.7;0
14/1/2014 21:00;16.38;38.56;1018;1.54;208.1;3.4;0
14/1/2014 21:30;17.6;36.62;1017;1.14;218.3;2.3;0
14/1/2014 22:00;18;35.32;1017;1.32;249;1.8;0
14/1/2014 22:30;18.32;35.3;1017;0.84;181.9;1.6;0
14/1/2014 23:00;17.88;35.4;1017;0.74;134.9;1.2;0
14/1/2014 23:30;17.96;35;1017;0.58;251.7;1;0
15/1/2014 0:00;18.3;34.88;1016;0.76;183.1;1.4;0
15/1/2014 0:30;17.3;37.84;1016;0.56;242;1;0
15/1/2014 1:00;15.6;41.98;1016;0.44;249.8;0.7;0
15/1/2014 1:30;13.78;46.06;1016;0.42;130.1;0.8;0
15/1/2014 2:00;11.9;51.26;1016;0.66;74.4;1.1;0
15/1/2014 2:30;10.56;55.24;1016;0.84;87;1.3;0
15/1/2014 3:00;9.62;57.9;1016;0.94;76.56;1.6;0
15/1/2014 3:30;8.98;60.1;1016;1.38;76.39;2.1;0
15/1/2014 4:00;8.16;63.14;1016;1.42;66.4;2.3;0
15/1/2014 4:30;8.88;62.5;1016;1.18;85.4;1.9;0
15/1/2014 5:00;7.46;67.22;1016;0.84;108.7;1.5;0
15/1/2014 5:30;8.2;66.42;1016;1.78;71.4;2.7;0
15/1/2014 6:00;7.18;69.58;1016;1.74;73.58;2.2;0
15/1/2014 6:30;6.84;70.62;1016;2.26;61.21;3.3;0
15/1/2014 7:00;7.6;68.48;1016;2.02;55.99;2.9;0
15/1/2014 7:30;7.94;69.08;1016;1.44;52.01;2.6;0
15/1/2014 8:00;7.64;69.98;1016;2.3;67.4;3.3;0
15/1/2014 8:30;5.5;74.6;1016;1.66;77;2.4;0
15/1/2014 9:00;6.58;70.74;1016;1.56;66.21;2.5;0
15/1/2014 9:30;7.12;70.74;1016;2.2;60.4;2.9;0
15/1/2014 10:00;6;72.74;1016;2.44;69.8;3.4;0
15/1/2014 10:30;6.86;69.56;1016;1.24;53.59;2.4;0
15/1/2014 11:00;6.4;71.12;1016;2.18;66.2;3.2;0
15/1/2014 11:30;7.2;68.54;1016;1.92;39.6;2.8;0
15/1/2014 12:00;6.1;72.24;1016;2.74;30.4;3.9;0
15/1/2014 12:30;5.26;72.2;1016;1.06;149.7;2.2;0
15/1/2014 13:00;5.44;73.36;1016;2.28;15;3.6;0
15/1/2014 13:30;5.3;73;1016;2.42;47.03;3.4;0
15/1/2014 14:00;5.7;71.96;1016;1.98;8.01;3.5;0
15/1/2014 14:30;4.92;74;1016;1.72;54.96;2.7;0
15/1/2014 15:00;5.52;72.4;1016;1.8;18.8;2.6;0
15/1/2014 15:30;5.3;72.74;1016;1.76;15.8;3.6;0
15/1/2014 16:00;5.6;71.3;1017;1.44;67.44;2.9;0
15/1/2014 16:30;6.8;66.52;1017;1.46;65.2;2.6;0
15/1/2014 17:00;9.46;59.62;1017;0.62;90.8;0.9;0
15/1/2014 17:30;11.78;52.7;1017;0.72;320.7;1.4;0
15/1/2014 18:00;14.02;46.74;1017;0.92;274.5;1.5;0
15/1/2014 18:30;14.5;43.58;1017;1.68;304.2;2.5;0
15/1/2014 19:00;15.3;41.2;1016;1.5;303;2.7;0
15/1/2014 19:30;16.3;38.62;1016;1.74;317.6;2.3;0
15/1/2014 20:00;17.22;37.34;1015;1.46;309.1;1.9;0
15/1/2014 20:30;17.76;34.74;1014;1.34;273.2;2.1;0
15/1/2014 21:00;18.84;31.94;1014;1.34;267.3;2;0
15/1/2014 21:30;19;32.6;1013;1.6;283.4;2.1;0
15/1/2014 22:00;19.46;31.66;1013;1.34;300.4;2.6;0
15/1/2014 22:30;20.2;29.78;1013;0.86;270.6;1.1;0
15/1/2014 23:00;20.8;28.34;1012;1.82;263.2;2.4;0
15/1/2014 23:30;20.4;28.26;1012;1.9;260.4;2.3;0
16/1/2014 0:00;20.3;28.34;1012;1.6;260;2.4;0
16/1/2014 0:30;19.6;29.8;1012;0.82;217.4;1.3;0
16/1/2014 1:00;18.14;32.7;1012;0.4;235;0.5;0
16/1/2014 1:30;15.5;37.94;1012;0.26;111.6;0.5;0
16/1/2014 2:00;13.7;42;1011;0.74;97.4;1;0
16/1/2014 2:30;12;46.24;1012;0.8;122.8;1;0
16/1/2014 3:00;10.72;49.42;1012;0.52;93.8;0.8;0
16/1/2014 3:30;NaN;NaN;NaN;NaN;NaN;NaN;NaN
16/1/2014 4:00;10.18;54.72;1012;0.7;73.6;1.3;0
16/1/2014 4:30;8.32;59.34;1012;0.82;96.5;1.6;0
16/1/2014 5:00;9.02;57.6;1012;0.68;232.7;1.5;0
16/1/2014 5:30;9.3;57.28;1012;1.5;58.88;2.6;0
16/1/2014 6:00;9.26;57.56;1012;1.22;94;2.1;0
16/1/2014 6:30;6.94;63.96;1012;1.36;97.4;1.9;0
16/1/2014 7:00;8;62.14;1012;2.04;58.6;3;0
16/1/2014 7:30;8.7;58.64;1012;1.72;34.4;2.7;0
16/1/2014 8:00;6.12;65.32;1012;2.06;43.39;3.6;0
16/1/2014 8:30;6.7;62.06;1012;1.28;86.4;2.2;0
16/1/2014 9:00;6.88;66;1012;1.94;29.18;2.7;0
16/1/2014 9:30;7.96;60.46;1012;1.78;21.2;2.7;0
16/1/2014 10:00;6.56;61.56;1012;2.04;41.4;3.1;0
16/1/2014 10:30;6.46;63.9;1012;2.34;28.03;4.2;0
16/1/2014 11:00;4.66;68.56;1012;1.44;108.5;3;0
16/1/2014 11:30;3.96;70.56;1012;0.32;156;1.6;0
16/1/2014 12:00;5.4;66.72;1012;1.16;5.201;1.8;0
16/1/2014 12:30;6;59.78;1012;1.64;9.4;3;0
16/1/2014 13:00;6.16;58.08;1011;2.32;16.6;3.6;0
16/1/2014 13:30;5.3;57.5;1012;2.16;19.2;3.1;0
16/1/2014 14:00;5.64;54.24;1012;2.18;23.8;3.1;0
16/1/2014 14:30;5.1;56.5;1012;2.76;42.35;4.4;0
16/1/2014 15:00;5.1;53.26;1012;2.44;27.36;3.9;0
16/1/2014 15:30;4.9;51.28;1012;2.08;23.88;3.5;0
16/1/2014 16:00;5.44;48.28;1012;2.6;21.81;3.7;0
16/1/2014 16:30;6.4;46.5;1013;1.7;42.02;2.5;0
16/1/2014 17:00;8.7;41.64;1013;1.32;63.98;1.9;0
16/1/2014 17:30;11.2;36.08;1013;0.68;53.28;1;0
16/1/2014 18:00;13.52;32.78;1013;0.54;94.4;0.8;0
16/1/2014 18:30;15.5;25.2;1013;1.02;294.8;1.3;0
16/1/2014 19:00;16.4;27.24;1013;0.72;315.6;1.6;0
16/1/2014 19:30;17.4;29.48;1012;1.04;294.8;1.6;0
16/1/2014 20:00;19.48;26.86;1012;1.02;267.9;1.7;0
16/1/2014 20:30;19.58;26.64;1011;0.98;291.2;1.6;0
16/1/2014 21:00;19.7;26.66;1010;1.68;305.8;2.4;0
16/1/2014 21:30;20.3;25;1010;1.1;276.2;1.5;0
16/1/2014 22:00;21.48;23.82;1009;1.48;278.2;2;0
16/1/2014 22:30;21.58;22.52;1009;1.18;49.43;1.6;0
16/1/2014 23:00;21.4;23.32;1009;1.54;283.2;2.1;0
16/1/2014 23:30;21.3;24.4;1009;0.94;201.5;1.5;0
17/1/2014 0:00;20.9;26.32;1009;0.72;159.5;1.3;0
17/1/2014 0:30;19.8;27.78;1009;0.72;204.7;1.6;0
17/1/2014 1:00;17.98;29.9;1009;0.58;195.3;1;0
17/1/2014 1:30;15.08;35.86;1009;0.28;93.7;0.5;0
17/1/2014 2:00;13.7;39.54;1009;0.78;76.99;1.2;0
17/1/2014 2:30;12.2;43.46;1009;0.68;85.4;1.3;0
17/1/2014 3:00;10.3;48.86;1009;0.72;84.6;1.1;0
17/1/2014 3:30;10;49.58;1009;0.98;95.6;1.3;0
17/1/2014 4:00;11.14;46.38;1009;0.5;151.7;0.8;0
17/1/2014 4:30;9.52;51.82;1009;0.92;81.4;1.3;0
17/1/2014 5:00;10.2;50.9;1010;1.42;64.39;2.2;0
17/1/2014 5:30;9.32;53.44;1010;0.7;64.82;1.2;0
17/1/2014 6:00;9.12;53.2;1010;1.42;80.2;2.2;0
17/1/2014 6:30;8.1;55.56;1010;0.66;189.5;1.4;0
17/1/2014 7:00;8.92;50.82;1010;1.28;54.22;2.5;0
17/1/2014 7:30;8.58;50.02;1010;1.76;47.89;2.9;0
17/1/2014 8:00;8.7;47.84;1010;2.04;9.99;2.6;0
17/1/2014 8:30;8.38;47.42;1010;1.48;41.98;3.2;0
17/1/2014 9:00;8.1;47.22;1010;2.08;22.33;3;0
17/1/2014 9:30;7.7;47.14;1010;2.08;36;3.8;0
17/1/2014 10:00;7.3;47.1;1010;1.46;30.44;2.4;0
17/1/2014 10:30;7.34;44.74;1010;2.06;46.01;4;0
17/1/2014 11:00;7.4;43.06;1010;1.84;61.41;3;0
17/1/2014 11:30;7.2;42.34;1010;1.72;48.17;2.9;0
17/1/2014 12:00;7.7;39.66;1010;1.7;23.62;2.4;0
17/1/2014 12:30;4.76;50.36;1010;1.28;152.1;1.7;0
17/1/2014 13:00;5.7;46.92;1010;2.04;53.61;3.3;0
17/1/2014 13:30;5.12;48.64;1010;1.98;42.2;3;0
17/1/2014 14:00;5.5;47.38;1010;2.22;67.59;2.9;0
17/1/2014 14:30;5.7;45.8;1010;2.86;47.2;3.7;0
17/1/2014 15:00;6.3;43.42;1011;1.96;16.39;2.7;0
17/1/2014 15:30;6.4;41.42;1011;2.36;38;3.8;0
17/1/2014 16:00;6.4;41.6;1011;2;49.8;3.1;0
17/1/2014 16:30;7.58;40.4;1011;1.02;96.1;1.4;0
17/1/2014 17:00;10.16;36.48;1011;0.68;89.4;0.9;0
17/1/2014 17:30;13.16;34.04;1012;0.46;218.6;0.7;0
17/1/2014 18:00;14.9;28.16;1012;0.44;297.8;0.9;0
17/1/2014 18:30;16.5;24.96;1012;0.98;283.7;1.4;0
17/1/2014 19:00;16.74;25.22;1011;0.72;288.9;1.4;0
17/1/2014 19:30;18.16;23.08;1011;1.46;290.3;2;0
17/1/2014 20:00;19.2;21.68;1010;1.32;284.8;2.1;0
17/1/2014 20:30;19.92;20.92;1010;1.5;318.2;2.2;0
17/1/2014 21:00;19.96;20.7;1009;2.04;307.7;3;0
17/1/2014 21:30;20.1;21;1009;1.72;313.6;2.8;0
17/1/2014 22:00;20.6;19.6;1009;2.14;295.8;3.1;0
17/1/2014 22:30;21;20.52;1009;2.3;301;3.4;0
17/1/2014 23:00;21.1;20.1;1009;1.48;296.7;2.7;0
17/1/2014 23:30;20.9;23.66;1009;1.9;301.4;2.4;0
18/1/2014 0:00;20.58;26.72;1009;2.12;302.4;2.9;0
18/1/2014 0:30;19.9;28.08;1009;1.76;301.2;2.2;0
18/1/2014 1:00;18.7;27.9;1008;0.68;247;1.3;0
18/1/2014 1:30;16.6;29.78;1008;0.36;242.2;0.5;0
18/1/2014 2:00;14.9;33.1;1008;0.28;45.03;0.4;0
18/1/2014 2:30;13.88;36.44;1008;0.58;117.2;0.8;0
18/1/2014 3:00;11.4;42;1008;0.56;84.4;1;0
18/1/2014 3:30;11.4;43.48;1008;1.58;43.4;1.8;0
18/1/2014 4:00;11.3;44.3;1008;1.22;51.8;1.8;0
18/1/2014 4:30;9.54;46.6;1008;0.78;92.3;1.4;0
18/1/2014 5:00;7.44;51.66;1009;1.26;65.4;1.9;0
18/1/2014 5:30;8.76;49.56;1009;1.78;60.6;2.6;0
18/1/2014 6:00;6.98;54.94;1009;1.24;80.8;1.9;0
18/1/2014 6:30;5.02;59.12;1009;1.38;175.5;2;0
18/1/2014 7:00;7.38;53.34;1009;2.24;39.6;3.5;0
18/1/2014 7:30;7.5;50.52;1009;1.5;45.38;2.3;0
18/1/2014 8:00;5.68;56.7;1009;1.46;326;2.2;0
18/1/2014 8:30;7.34;48.74;1009;2.14;35.6;3.3;0
18/1/2014 9:00;7.5;47.3;1008;2.22;36.99;3.7;0
18/1/2014 9:30;7.72;44.96;1008;2.5;22.6;3.1;0
18/1/2014 10:00;7.56;45.7;1008;0.72;201.7;1.3;0
18/1/2014 10:30;3.72;59.14;1009;2.06;287.2;2.6;0
18/1/2014 11:00;4.92;54.8;1009;0.92;145;2;0
18/1/2014 11:30;5.32;53.64;1008;1.3;203.5;2;0
18/1/2014 12:00;4.5;53.68;1008;0.94;176.7;2.1;0
18/1/2014 12:30;2.88;62.14;1008;1.88;192.4;2.4;0
18/1/2014 13:00;4.6;55.8;1008;1.06;119.2;2.1;0
18/1/2014 13:30;3.2;58.54;1008;2;283;2.4;0
18/1/2014 14:00;2.84;62;1008;1.5;145.6;2.5;0
18/1/2014 14:30;3.5;58.12;1009;1.8;185.4;2.4;0
18/1/2014 15:00;3.56;59.66;1009;1.64;201.3;2.8;0
18/1/2014 15:30;2.04;65.26;1009;1.74;188.6;2;0
18/1/2014 16:00;3.76;59.7;1010;0.84;80.6;1.6;0
18/1/2014 16:30;6.2;52.26;1010;1.32;73.2;1.9;0
18/1/2014 17:00;10.18;43.52;1010;0.42;138.2;0.8;0
18/1/2014 17:30;13;35.4;1011;0.98;225.2;1.5;0
18/1/2014 18:00;15;29.26;1011;0.76;113.7;1.2;0
18/1/2014 18:30;17.22;23.6;1010;0.62;154.4;1.2;0
18/1/2014 19:00;18.6;21.04;1010;1.56;148.2;2.3;0
